"Date","Price","Open","High","Low","Vol.","Change %"
"10/14/2022","13.29","13.29","13.30","13.28","0.16K","0.00%"
"10/13/2022","13.29","13.30","13.30","13.20","0.07K","0.68%"
"10/12/2022","13.20","13.20","13.20","13.20","0.26K","0.00%"
"10/10/2022","13.20","13.05","13.20","13.05","0.01K","0.00%"
"10/07/2022","13.20","13.05","13.20","13.05","0.17K","0.00%"
"10/06/2022","13.20","13.20","13.20","13.00","0.30K","1.54%"
"10/05/2022","13.00","13.00","13.00","13.00","0.51K","-0.76%"
"10/04/2022","13.10","13.20","13.20","13.10","0.21K","-4.52%"
"10/03/2022","13.72","13.73","13.73","13.72","0.01K","3.24%"
"09/30/2022","13.29","13.10","13.29","13.10","0.13K","-0.08%"
"09/29/2022","13.30","13.15","13.30","13.15","0.13K","0.38%"
"09/28/2022","13.25","13.25","13.25","13.25","0.10K","-0.30%"
"09/27/2022","13.29","13.29","13.30","13.19","0.08K","-0.75%"
"09/26/2022","13.39","13.63","13.63","13.00","0.30K","-0.07%"
"09/23/2022","13.40","13.02","13.84","13.01","0.83K","0.75%"
"09/22/2022","13.30","13.30","13.30","13.30","0.05K","-1.48%"
"09/21/2022","13.50","13.53","13.53","13.49","0.35K","-2.17%"
"09/20/2022","13.80","13.85","13.85","13.80","0.13K","0.00%"
"09/19/2022","13.80","13.50","13.85","13.50","0.27K","3.37%"
"09/15/2022","13.35","13.35","13.35","13.35","0.05K","-1.11%"
"09/14/2022","13.50","13.50","13.50","13.40","0.32K","-0.59%"
"09/12/2022","13.58","13.75","13.75","13.58","3.62K","0.00%"
"09/09/2022","13.58","13.58","13.58","13.58","0.01K","0.00%"
"09/07/2022","13.58","13.58","13.58","13.58","0.22K","-0.15%"
"09/06/2022","13.60","13.60","13.60","13.58","0.17K","-1.81%"
"09/05/2022","13.85","13.85","13.85","13.85","0.00K","3.75%"
"09/02/2022","13.35","13.60","13.60","13.35","0.46K","-3.47%"
"08/29/2022","13.83","13.83","13.83","13.83","0.00K","0.22%"
"08/26/2022","13.80","13.80","13.80","13.80","0.00K","0.15%"
"08/25/2022","13.78","13.78","13.78","13.78","0.03K","0.00%"
"08/22/2022","13.78","13.78","13.78","13.78","0.00K","1.32%"
"08/18/2022","13.60","13.60","13.60","13.60","0.00K","0.00%"
"08/17/2022","13.60","13.45","13.60","13.45","0.16K","0.74%"
"08/12/2022","13.50","13.50","13.50","13.50","0.21K","-0.52%"
"08/11/2022","13.57","13.57","13.57","13.57","0.01K","-1.45%"
"08/09/2022","13.77","13.77","13.77","13.77","0.00K","0.15%"
"08/08/2022","13.75","13.78","13.78","13.69","0.01K","0.44%"
"08/04/2022","13.69","13.69","13.69","13.69","0.00K","0.66%"
"08/03/2022","13.60","13.60","13.60","13.60","0.20K","-1.31%"
"08/02/2022","13.78","13.57","13.78","13.57","0.02K","1.32%"
"08/01/2022","13.60","13.78","13.78","13.60","0.50K","-0.73%"
"07/28/2022","13.70","13.56","13.70","13.56","0.32K","-0.58%"
"07/22/2022","13.78","13.57","13.78","13.57","0.00K","-0.36%"
"07/21/2022","13.83","13.83","13.83","13.83","0.00K","0.36%"
"07/20/2022","13.78","13.78","13.83","13.78","0.16K","-0.07%"
"07/19/2022","13.79","13.51","13.79","13.51","0.44K","0.07%"
"07/18/2022","13.78","13.70","13.78","13.70","0.03K","-0.14%"
"07/15/2022","13.80","13.80","13.80","13.80","0.00K","1.85%"
"07/14/2022","13.55","13.55","13.55","13.55","0.08K","-2.17%"
"07/12/2022","13.85","13.74","13.85","13.74","0.04K","0.73%"
"07/11/2022","13.75","13.75","13.75","13.52","0.02K","1.48%"
"07/08/2022","13.55","13.52","13.85","13.52","0.16K","-2.17%"
"07/07/2022","13.85","13.85","13.85","13.60","0.05K","2.59%"
"07/06/2022","13.50","13.70","13.89","13.50","1.32K","-2.88%"
"07/05/2022","13.90","13.35","13.90","13.35","0.27K","0.00%"
"07/04/2022","13.90","13.90","13.90","13.90","0.00K","2.96%"
"06/28/2022","13.50","13.50","13.50","13.50","0.01K","-0.66%"
"06/27/2022","13.59","13.89","13.89","13.58","0.01K","0.67%"
"06/24/2022","13.50","13.50","13.50","13.30","0.01K","-2.88%"
"06/22/2022","13.90","13.90","13.90","13.90","0.79K","0.00%"
"06/21/2022","13.90","13.90","13.90","13.90","0.00K","1.46%"
"06/17/2022","13.70","13.70","13.70","13.70","0.00K","1.48%"
"06/16/2022","13.50","13.50","13.50","13.50","0.25K","1.50%"
"06/14/2022","13.30","13.30","13.30","13.30","0.00K","0.00%"
