"Date","Price","Open","High","Low","Vol.","Change %"
"06/20/2022","8.06","8.06","8.08","8.04","2.84K","0.12%"
"06/17/2022","8.05","8.05","8.08","8.05","2.79K","-0.37%"
"06/16/2022","8.08","8.02","8.09","8.02","3.56K","-0.12%"
"06/15/2022","8.09","7.96","8.09","7.96","19.45K","1.63%"
"06/14/2022","7.96","7.93","7.98","7.90","3.73K","0.00%"
"06/13/2022","7.96","8.00","8.00","7.85","0.37K","-0.50%"
"06/10/2022","8.00","7.90","8.00","7.90","10.56K","0.63%"
"06/09/2022","7.95","7.89","7.95","7.88","3.01K","0.76%"
"06/08/2022","7.89","7.89","7.90","7.87","3.93K","0.38%"
"06/07/2022","7.86","7.86","7.89","7.83","2.12K","0.00%"
"06/06/2022","7.86","7.83","7.87","7.83","2.37K","-0.38%"
"06/03/2022","7.89","7.87","7.90","7.85","3.31K","-0.50%"
"06/02/2022","7.93","7.83","7.93","7.82","1.99K","0.38%"
"06/01/2022","7.90","7.89","7.93","7.80","9.16K","0.13%"
"05/31/2022","7.89","7.95","7.95","7.85","3.95K","-0.13%"
"05/30/2022","7.90","7.80","8.00","7.80","6.83K","1.94%"
"05/27/2022","7.75","7.80","7.80","7.69","11.17K","0.00%"
"05/26/2022","7.75","7.72","7.78","7.69","20.21K","0.65%"
"05/25/2022","7.70","7.72","7.75","7.70","14.70K","0.00%"
"05/24/2022","7.70","7.70","7.70","7.69","8.01K","0.00%"
"05/23/2022","7.70","7.70","7.72","7.67","67.21K","-0.26%"
"05/20/2022","7.72","7.70","7.72","7.68","12.15K","0.26%"
"05/19/2022","7.70","7.68","7.78","7.52","50.38K","4.19%"
"05/18/2022","7.39","7.30","7.47","7.30","9.19K","1.23%"
"05/17/2022","7.30","7.13","7.30","7.12","6.42K","2.53%"
"05/16/2022","7.12","7.12","7.13","7.06","4.01K","-0.14%"
"05/13/2022","7.13","7.13","7.13","7.10","3.56K","0.42%"
"05/12/2022","7.10","7.13","7.13","7.10","2.52K","0.00%"
"05/11/2022","7.10","7.11","7.14","7.10","0.53K","-0.56%"
"05/10/2022","7.14","7.08","7.15","7.07","6.46K","0.85%"
"05/09/2022","7.08","7.09","7.09","7.00","2.80K","-0.28%"
"05/06/2022","7.10","7.10","7.10","7.00","1.01K","0.00%"
"05/05/2022","7.10","7.10","7.10","7.08","0.25K","0.28%"
"05/04/2022","7.08","7.07","7.10","7.05","0.97K","0.00%"
"04/29/2022","7.08","7.02","7.08","7.02","1.40K","0.85%"
"04/28/2022","7.02","7.02","7.02","7.02","0.12K","-0.99%"
"04/27/2022","7.09","7.00","7.09","7.00","4.70K","0.00%"
"04/26/2022","7.09","7.10","7.10","7.00","2.35K","-0.42%"
"04/25/2022","7.12","7.10","7.12","7.00","13.15K","-0.42%"
"04/22/2022","7.15","7.16","7.26","7.15","1.05K","-1.52%"
"04/21/2022","7.26","7.27","7.27","7.10","2.96K","-1.22%"
"04/20/2022","7.35","7.19","7.35","7.19","7.06K","2.80%"
"04/19/2022","7.15","7.10","7.15","7.10","3.86K","0.42%"
"04/18/2022","7.12","7.12","7.12","7.10","3.36K","0.28%"
"04/15/2022","7.10","7.12","7.12","7.09","3.22K","-0.28%"
"04/14/2022","7.12","7.10","7.12","7.10","1.65K","0.00%"
"04/13/2022","7.12","7.12","7.12","7.12","0.73K","0.00%"
"04/12/2022","7.12","7.12","7.12","7.12","0.80K","0.99%"
"04/11/2022","7.05","7.04","7.05","7.04","0.94K","0.00%"
"04/08/2022","7.05","7.05","7.05","7.05","0.84K","-0.98%"
"04/06/2022","7.12","7.12","7.12","7.02","6.30K","0.00%"
"04/05/2022","7.12","7.01","7.12","7.00","8.39K","1.57%"
"04/04/2022","7.01","7.00","7.03","7.00","17.92K","-0.28%"
"04/01/2022","7.03","7.00","7.04","6.93","0.74K","-0.14%"
"03/31/2022","7.04","7.04","7.04","7.02","1.46K","0.00%"
"03/30/2022","7.04","7.04","7.04","7.00","4.71K","0.00%"
"03/29/2022","7.04","7.02","7.11","7.02","0.43K","-0.98%"
"03/28/2022","7.11","7.11","7.12","7.11","1.58K","-0.14%"
"03/25/2022","7.12","7.07","7.13","7.02","2.79K","-0.28%"
"03/24/2022","7.14","7.06","7.14","7.06","1.37M","-0.28%"
"03/23/2022","7.16","7.16","7.16","7.16","0.27K","0.00%"
"03/22/2022","7.16","7.18","7.18","7.05","1.18K","0.00%"
"03/21/2022","7.16","7.07","7.16","7.07","1.05K","-0.28%"
"03/18/2022","7.18","7.18","7.18","7.09","0.04K","0.14%"
"03/17/2022","7.17","7.20","7.20","7.06","1.29K","-0.28%"
"03/16/2022","7.19","7.19","7.19","7.17","561.66K","-0.42%"
"03/15/2022","7.22","7.20","7.22","7.19","1.84K","0.28%"
"03/14/2022","7.20","7.15","7.22","7.15","3.97K","0.28%"
"03/11/2022","7.18","7.19","7.19","7.13","0.74K","-0.14%"
"03/10/2022","7.19","7.18","7.20","7.17","8.61K","0.14%"
"03/09/2022","7.18","7.10","7.18","7.10","1.01K","1.13%"
"03/08/2022","7.10","7.13","7.13","7.05","1.63K","-0.42%"
"03/07/2022","7.13","7.11","7.13","7.00","4.03K","-0.56%"
"03/04/2022","7.17","7.12","7.18","7.01","0.75K","-0.28%"
"03/03/2022","7.19","7.12","7.18","7.12","0.33K","0.00%"
"03/02/2022","7.19","7.10","7.19","7.10","0.61K","-0.14%"
"03/01/2022","7.20","7.20","7.20","7.18","2.08K","0.00%"
"02/28/2022","7.20","7.18","7.20","7.18","3.45K","0.14%"
"02/25/2022","7.19","7.16","7.19","7.16","3.01K","0.00%"
"02/24/2022","7.19","7.11","7.19","7.00","12.81K","-0.14%"
"02/23/2022","7.20","7.21","7.27","7.20","2.97K","-0.96%"
"02/22/2022","7.27","7.25","7.27","7.20","2.76K","0.00%"
"02/21/2022","7.27","7.25","7.27","7.20","8.72K","-0.14%"
"02/18/2022","7.28","7.26","7.36","7.25","9.32K","-0.95%"
"02/17/2022","7.35","7.28","7.39","7.28","7.30K","0.96%"
"02/16/2022","7.28","7.27","7.29","7.25","1.39K","0.41%"
"02/15/2022","7.25","7.26","7.26","7.24","7.84K","0.28%"
"02/14/2022","7.23","7.27","7.27","7.20","4.32K","0.42%"
"02/11/2022","7.20","7.23","7.23","7.10","9.59K","-0.41%"
"02/10/2022","7.23","7.20","7.24","7.15","4.91K","-0.14%"
"02/09/2022","7.24","7.28","7.28","7.19","9.57K","-0.28%"
"02/08/2022","7.26","7.20","7.26","7.20","19.91K","1.11%"
"02/07/2022","7.18","7.24","7.24","7.15","4.60K","0.28%"
"02/04/2022","7.16","7.16","7.20","7.15","1.99K","-0.14%"
"02/03/2022","7.17","7.16","7.18","7.12","5.31K","-0.28%"
"02/02/2022","7.19","7.10","7.19","7.06","14.66K","1.27%"
"02/01/2022","7.10","7.10","7.15","7.07","17.77K","-0.70%"
"01/31/2022","7.15","7.08","7.25","7.05","7.30K","0.99%"
"01/28/2022","7.08","7.15","7.24","7.08","5.91K","-0.98%"
"01/27/2022","7.15","7.22","7.23","7.05","9.22K","0.70%"
"01/26/2022","7.10","6.93","7.14","6.93","18.05K","2.90%"
"01/25/2022","6.90","6.80","6.90","6.80","6.21K","1.47%"
"01/24/2022","6.80","6.54","6.80","6.54","7.51K","9.68%"
"01/22/2022","6.20","6.20","6.20","6.20","","-5.20%"
"01/21/2022","6.54","6.45","6.54","6.29","13.84K","0.77%"
"01/20/2022","6.49","6.50","6.56","6.47","10.95K","0.46%"
"01/19/2022","6.46","6.49","6.50","6.46","5.53K","0.00%"
"01/18/2022","6.46","6.59","6.65","6.43","15.69K","-0.62%"
"01/17/2022","6.50","6.39","6.54","6.39","42.96K","2.36%"
"01/14/2022","6.35","6.28","6.35","6.25","4.70K","1.60%"
"01/13/2022","6.25","6.16","6.25","6.16","5.54K","0.97%"
"01/12/2022","6.19","6.19","6.20","6.12","2.62K","0.00%"
"01/11/2022","6.19","6.19","6.20","6.17","91.82K","0.00%"
"01/10/2022","6.19","6.19","6.19","6.15","3.92K","0.16%"
"01/07/2022","6.18","6.17","6.18","6.12","15.31K","0.49%"
"01/06/2022","6.15","6.14","6.15","6.12","3.60K","0.00%"
"01/05/2022","6.15","6.15","6.15","6.12","3.20K","-0.32%"
"01/04/2022","6.17","6.15","6.17","6.13","2.89K","-0.16%"
"01/03/2022","6.18","6.15","6.18","6.15","139.48K","0.00%"
"12/31/2021","6.18","6.11","6.18","6.11","4.15K","0.49%"
"12/30/2021","6.15","6.12","6.18","6.10","3.98K","0.16%"
"12/29/2021","6.14","5.93","6.15","5.93","138.67K","1.49%"
"12/28/2021","6.05","6.05","6.05","6.00","2.70K","0.83%"
"12/27/2021","6.00","6.00","6.00","6.00","0.96K","-0.83%"
"12/24/2021","6.05","6.08","6.08","6.00","1.95K","-1.47%"
"12/23/2021","6.14","6.06","6.15","6.06","7.08K","0.00%"
"12/22/2021","6.14","6.15","6.15","6.07","0.21K","-0.16%"
"12/21/2021","6.15","6.15","6.15","6.15","0.11K","-0.49%"
"12/16/2021","6.18","6.08","6.18","6.08","0.14K","-0.32%"
"12/15/2021","6.20","6.15","6.20","6.15","15.00K","0.16%"
"12/14/2021","6.19","6.01","6.19","6.01","0.28K","0.00%"
"12/13/2021","6.19","6.20","6.20","6.19","275.87K","-0.16%"
"12/10/2021","6.20","6.20","6.20","6.15","0.38K","0.00%"
"12/09/2021","6.20","6.20","6.20","6.20","0.02K","0.00%"
"12/08/2021","6.20","6.20","6.20","6.02","0.03K","0.00%"
"12/07/2021","6.20","6.22","6.22","6.20","2.17K","-0.32%"
"12/06/2021","6.22","6.34","6.34","6.22","0.21K","-1.89%"
"12/03/2021","6.34","6.21","6.34","6.21","0.64K","0.00%"
"12/02/2021","6.34","6.25","6.34","6.25","0.80K","1.44%"
"12/01/2021","6.25","6.20","6.30","6.20","14.76K","0.81%"
"11/30/2021","6.20","6.24","6.24","6.20","9.20K","-1.43%"
"11/29/2021","6.29","6.29","6.29","6.23","1.45K","-0.94%"
"11/26/2021","6.35","6.35","6.35","6.35","0.11K","0.00%"
"11/25/2021","6.35","6.35","6.35","6.35","0.30K","-0.31%"
"11/23/2021","6.37","6.37","6.37","6.37","0.16K","0.79%"
"11/22/2021","6.32","6.32","6.32","6.28","0.55K","-0.94%"
"11/19/2021","6.38","6.38","6.38","6.38","0.14K","0.00%"
"11/18/2021","6.38","6.38","6.38","6.30","1.21K","0.00%"
"11/17/2021","6.38","6.38","6.38","6.38","1.07K","-0.16%"
"11/16/2021","6.39","6.32","6.39","6.32","3.21K","0.16%"
"11/15/2021","6.38","6.30","6.38","6.30","2.41K","0.00%"
"11/12/2021","6.38","6.35","6.38","6.35","2.51K","0.00%"
"11/11/2021","6.38","6.39","6.39","6.38","0.21K","-0.16%"
"11/10/2021","6.39","6.35","6.39","6.30","0.25K","0.79%"
"11/09/2021","6.34","6.31","6.34","6.30","2.38K","-0.16%"
"11/08/2021","6.35","6.30","6.35","6.30","7.61K","0.79%"
"11/05/2021","6.30","6.30","6.30","6.27","2.46K","0.00%"
